event,timestamp,renko_signal,side,live_price,ml_label,ml_conf,ml_hold_prob,ml_buy_prob,ml_sell_prob,skip_reason,capital,open_positions
SIGNAL_SKIPPED,2026-04-10 16:45:59 UTC,1,BUY,72721.95,BUY,0.9201,0.0649,0.9201,0.015,MAX_POSITIONS_REACHED,8821.28,2
TRADE_CLOSED,2026-04-10 16:57:59 UTC,BUY,72725.65,72967.8412,72628.9156,72967.8412,0.911908,220.8561,TP,BUY,0.936,0.0542,0.936,0.0098,1,32,9042.14
TRADE_CLOSED,2026-04-10 16:57:59 UTC,BUY,72738.57,72944.1423,72605.2167,72944.1423,0.661498,135.9857,TP,BUY,0.8861,0.0921,0.8861,0.0219,1,33,9178.13
SIGNAL_FIRED,2026-04-10 17:25:59 UTC,1,BUY,72983.56,BUY,0.9698,0.0288,0.9698,0.0014,NONE,9178.13,0
TRADE_OPENED,2026-04-10 17:25:59 UTC,BUY,72983.56,72893.3961,73127.2961,1.017938,BUY,0.9698,0.0288,0.9698,0.0014,1,34,9178.13
SIGNAL_FIRED,2026-04-10 17:28:59 UTC,1,BUY,72987.76,BUY,0.9698,0.0288,0.9698,0.0014,NONE,9178.13,1
TRADE_OPENED,2026-04-10 17:28:59 UTC,BUY,72987.76,72893.3961,73127.2961,0.972631,BUY,0.9698,0.0288,0.9698,0.0014,1,35,9178.13
TRADE_CLOSED,2026-04-10 17:35:59 UTC,BUY,72983.56,72893.3961,72893.3961,73127.2961,1.017938,-91.7813,SL,BUY,0.9698,0.0288,0.9698,0.0014,1,34,9086.34
TRADE_CLOSED,2026-04-10 17:35:59 UTC,BUY,72987.76,72893.3961,72893.3961,73127.2961,0.972631,-91.7813,SL,BUY,0.9698,0.0288,0.9698,0.0014,1,35,8994.56
SIGNAL_FIRED,2026-04-10 17:47:59 UTC,1,BUY,72981.97,BUY,0.9611,0.0363,0.9611,0.0026,NONE,8994.56,0
TRADE_OPENED,2026-04-10 17:47:59 UTC,BUY,72981.97,72907.0511,73099.986,1.200574,BUY,0.9611,0.0363,0.9611,0.0026,1,36,8994.56
SIGNAL_FIRED,2026-04-10 17:48:59 UTC,1,BUY,73009.29,BUY,0.9611,0.0363,0.9611,0.0026,NONE,8994.56,1
TRADE_OPENED,2026-04-10 17:48:59 UTC,BUY,73009.29,72907.0511,73099.986,0.87976,BUY,0.9611,0.0363,0.9611,0.0026,1,37,8994.56
TRADE_CLOSED,2026-04-10 17:50:59 UTC,BUY,72981.97,73099.986,72907.0511,73099.986,1.200574,141.6869,TP,BUY,0.9611,0.0363,0.9611,0.0026,1,36,9136.25
TRADE_CLOSED,2026-04-10 17:50:59 UTC,BUY,73009.29,73099.986,72907.0511,73099.986,0.87976,79.7907,TP,BUY,0.9611,0.0363,0.9611,0.0026,1,37,9216.04
SIGNAL_FIRED,2026-04-11 06:01:59 UTC,-1,SELL,72686.08,SELL,0.9728,0.0232,0.004,0.9728,NONE,9216.04,0
TRADE_OPENED,2026-04-11 06:01:59 UTC,SELL,72686.08,72733.0708,72667.2982,1.961242,SELL,0.9728,0.0232,0.004,0.9728,-1,38,9216.04
TRADE_CLOSED,2026-04-11 06:02:59 UTC,SELL,72686.08,72667.2982,72733.0708,72667.2982,1.961242,36.8357,TP,SELL,0.9728,0.0232,0.004,0.9728,-1,38,9252.88
